window,scope,trade_size_bin,excluded_project,month,project,matched_versions,difference_pp,interpretation
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,curve,8,0.6009012093043814,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,defiswap,1,-0.05002501250625312,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,dodo,2,4.944915819022952,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,fraxswap,1,1.2195121951219512,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,integral,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,maverick,2,1.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,pancakeswap,3,0.047213275395625996,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,shibaswap,1,6.888036402285107,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,solidly,1,0.38661416816130517,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,sushiswap,2,6.589072301033603,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,swaap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-07,verse_dex,1,-0.1460564751703992,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,airswap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,balancer,2,1.9281194459556832,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,bancor,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,clipper,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,curve,8,0.8354113428507528,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,defiswap,1,-0.23171987641606592,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,dodo,2,5.08186109208882,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,fraxswap,1,0.4178272980501393,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,integral,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,maverick,2,0.2888329135180521,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,pancakeswap,3,0.23641391829185088,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,shibaswap,1,9.604125429732264,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,solidly,1,0.4306172711714352,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,sushiswap,2,4.171323372762846,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,swaap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-08,verse_dex,1,-0.3057169061449098,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,0x API,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,airswap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,balancer,2,0.3916218533465502,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,bancor,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,clipper,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,curve,8,0.3126093243659668,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,dodo,2,4.331488501794178,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,fraxswap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,integral,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,maverick,2,-0.38860103626943004,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,pancakeswap,4,0.012212196541312602,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,shibaswap,1,4.8393695539564545,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,solidly,1,-0.2348299199363029,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,sushiswap,2,3.6187818135718635,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,swaap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,valantis,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-09,verse_dex,1,-0.14705882352941177,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,0x API,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,airswap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,balancer,2,4.8127556677871715,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,bancor,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,clipper,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,curve,8,0.5249063142918736,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,dodo,2,4.0519278019278016,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,fluid,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,fraxswap,1,0.847457627118644,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,integral,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,maverick,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,pancakeswap,3,0.1916918521832698,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,shibaswap,1,9.57955540304522,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,solidly,1,-0.03902258608476519,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,sushiswap,2,4.241575841915408,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,swaap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,valantis,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-10,verse_dex,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,0x API,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,airswap,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,balancer,2,2.708420609057892,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,bancor,2,1.3812154696132597,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,clipper,1,0.0,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,curve,8,0.8053380985023956,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,defiswap,1,7.852743561030234,equal_matched_versions_within_project_month
30m,exclude_primary_dominant_project,08_10000_25000,uniswap,2024-11,dodo,2,3.2989317185779674,equal_matched_versions_within_project_month
