bot_address,total_trades,priced_trades,total_volume_usd
0x34ec47b9499f18f5600863e46b2c982362bb5014,9,9,6536.186193353102
0x72390e8ae2540b72c910bc4c5ff8a20e4534b32a,15,15,6535.003863027966
0x17c1ae82d99379240059940093762c5e4539aba5,14,14,6526.1803784364265
0x9f2ebe69a86c079f3d4c3b94a11932b676b72f74,8,8,6507.5537792284085
0x8486c538dcbd6a707c5b3f730b6413286fe8c854,6,6,6506.251924694684
0xeee645ef3736d63358852dec46be7cda61e5aeef,4,4,6504.614994841615
0x8f1b19622a888c53c8ee4f7d7b4dc8f574ff9068,2,2,6474.342831261621
0x761d3c8b8b08b09ee97a1a0acb6024dbee8a2cce,56,56,6468.405663994083
0xec2061372a02d5e416f5d8905eea64cab2c10970,15,15,6463.5504281459835
0x14911d3c6294c1fc4a0d685cfb265eb6342841f0,6,6,6449.613231526371
0xca6cb5670f92fc3c16a49b65eb7aa9d4b485e513,2,2,6439.076742116407
0xe29f3fe3ff189d0d88557edce2b54839a47f20b1,3,3,6437.860289447763
0xc76225124f3caab07f609b1d147a31de43926cd6,14,14,6423.969512692381
0x21decd1860904bfe66b56a82546ae46146b09755,2,2,6423.526956381677
0xb6c0c11a34b7fd40a965af442c8599544b186d6b,6,6,6423.213077863578
0x7e633592bc9207ae1de8bfe2fac0093d8ff18870,3,3,6421.071790719635
0xf898301c2807e99abaa39396a696d1202122d23e,12,12,6415.216209210811
0x31a6654bde58bce2b437396ba71a0e545198cace,2,2,6414.800537806001
0x08999d312e8ce45d54560f6e9326fc254d275ab8,3,3,6414.014195654498
0x5f13bf37407c7c79e0bcd39dc220e176e07443e2,6,6,6413.451219791856
0xc2f02caa6bcac59944912a1446365c4d9c16cc97,12,12,6398.484391655534
0x4d8468bf12a186fd4ed38110374b76abb1c91a36,51,51,6396.615238818693
0xe3cc21af229934034b320502fa55cfa1ab7b1493,6,6,6389.944402668069
0xbb2b8038a1640196fbe3e38816f3e67cba72d940,4,4,6389.060247365214
0x8343cbfe85c3cadf76c76d15b87e18e89435fe4e,5,5,6383.354719237235
0x40515518ade5a9218b1013e2b1f6387e9e40270d,6,6,6374.186150950288
0xa66241139fa40fb229c87957e0dbdb079b1d0108,72,72,6372.0758155249205
0x3577a1c40ab3c4de74cbd370225424617a0e6b77,20,20,6360.094405493428
0x5c2b3edbe845764b99eaebe87377f1f9d27d2a7e,7,7,6359.863133664012
0xe6aaccaf8e2ea9e6045ef7447d804634d38b4a14,15,15,6359.352317239155
0x481b487ace69d9df8d9cdfa81666c8cd60171f86,3,3,6357.593078156782
0x72878a150fa2389dc127f86e12f9bd0fbf3c8cb2,8,8,6346.768612100715
0x205302b66afb13b04e0e65bc3548dfefd7d0c585,1,1,6345.325318447634
0x114f287efafafdfe99f1a56ec8f2ea30cf6a0cf6,15,15,6336.265165844845
0x54323522ac3227e15261dd03d1406e490ec28cf4,1,1,6328.640086162924
0xbc38ccdb8c84f6fddc74e43ab3b3ec82c1902c59,2,2,6313.61909403049
0x46d19aa54e1d7eba084a4990858ac0bbd1fb9284,11,11,6312.755464054208
0x2e29f8b0d9e798d4c093843ac35a5f69ecd96748,3,3,6309.724199631673
0xa28a868f906ad7da1d97d2460e0eec939d6c3280,4,4,6307.489296814472
0x3193c219cff50f746a680dd38fa78e1c6e0b41d0,4,4,6297.271848914489
0x4bd28d37f2a19fe311fd710f8a7b28939601a05e,4,4,6296.0399763652695
0xc625e689457092042ac8a4d5145f42df0745cfb1,21,21,6295.393973993703
0xd4af6612591bc82cec560e44d202cdf44f86f9de,33,33,6285.419513587778
0x1e933695b4be2834d4e4c8bbed4b63ebce7ca411,31,31,6278.012476577494
0xfed97ecc13c740666cbc59679a38b7b8f574df78,4,4,6268.3243303096315
0x69141e0f26cd369ad122545097d403f5c00c7953,4,4,6267.402748376449
0xeb5c52e8af57334fab0b5f3d888990c108545527,12,12,6255.121910059946
0x0f337c77b5209ba363ad821ee5b0d6db4964f59b,9,9,6254.650208234128
0x53d5b1468775b60d6e404cd66516b35e157c0ffd,42,42,6250.065619771154
0x999f1cfaf1cfc2243c412eb88a2bc31176185cc0,2,2,6249.436
0xd9fcffb56adf85eb9cd7be018462331d6dcfb275,9,9,6243.535331421536
0x75ab076a00d76478e5fcc21cfd95113802f06d23,1,1,6241.937766083095
0xf6c4e4f339912541d3f8ed99dba64a1372af5e5b,2,2,6241.364350046111
0x6bdff5283b97cb1d870cedc03751d1f0ff8b23d5,1,1,6241.025684649216
0x5b12743b3cdaa5e0b85b11438f1c01ae6646e740,3,3,6211.705785785505
0x15d12305d0f57c99d947e66d4164094ffccf78fc,1,1,6210.065366211212
0x1ec9b867b701c1e5ce9a6567ecc4b71838497c27,66,66,6207.381580332096
0xaf95d3a7a25f831dc2b9a6704554435957b51ec2,9,9,6203.869540549542
0x50044ef9d7ef2d4fe9ee36b2a371b2545172b05c,40,40,6199.842949971295
0x2392d7ddec7ff5d2947e4b6c5cc4ab848dc4cc62,3,3,6194.548785924165
0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6,15,15,6190.811167212538
0x6a63be37a5501dc0f88ed3fa21d3cf9a64eb618e,2,2,6189.267286633083
0xa9300634e9027a194d362f7869f2ff89aa3124d1,9,9,6186.681093421981
0x8790891b7e9b2b6d3b2c898dae22f853949bd386,5,5,6183.122165281141
0x9913e4110665f0c8b1277aaa6a5587c12c0ad208,18,18,6182.125185789209
0x18f794a33b1529708a2051906e93e701975c7d92,26,26,6172.4504186543545
0xf2c58f4ee58c9ddc7de4884e02f3502a6a3ba7c7,9,9,6170.930999558989
0xbcffa1619ab3ce350480ae0507408a3c6c3572bd,6,6,6167.653931325676
0x7e7c0fc1b83ce420d492dab577605cb5908c24c3,3,3,6164.72449825409
0xa061a44fab4e15d89ceebbbbf722145ea25ef2de,8,8,6152.352323397802
0xe6572124df9d0b4fbf591badde15d0c2e9c4173b,8,8,6146.395219531024
0x3787e2ba47ff93e40cc4b090c45208bc671ffe15,46,46,6145.699835811211
0x46eb50d31cd2ecd248435edcd94a6a24d78b337d,9,9,6145.421835103018
0x9692c561ddb95d31433be6c19f54d1e2af3f001a,17,17,6141.780017186109
0x09400c5bde8e2f2e08d959ba3c7f36d514f62c9b,3,3,6137.958595599863
0x3cf3d5b9061fac75fc66bc33035803fb067cb4f8,41,41,6131.7369029305955
0x4c137c88d6d5f7a32e803373a73d811167c1e7e3,5,5,6130.733906583339
0xc1241e3936c9ec0683d6bb92684cfe39a6291d65,35,35,6126.248538708941
0x9021069ce6842ac73d824941f841810e7d73f4c5,9,9,6107.933641859986
0x04840eaa3497e4c3934698ff88050ceb9893f78f,9,9,6104.699526687638
0x5be0268e8ad04dd515b82a3c960745a00fdc595c,11,11,6098.134319007266
0x66f25b172948c551e5eb5b4fd728154001528502,20,20,6097.754119603645
0xe5d5f8f61b1555f1a27488a122fb3cde2ee16f2b,43,43,6094.590575102737
0x6b008be16bfd99c44c56a82087feed6f286527f1,2,2,6090.391081917648
0x3019d4e366576a88d28b623afaf3ecb9ec9d9580,17,17,6082.664449023792
0xad6b651df72b443f57b76ff79165ee771272e18e,3,3,6076.408782592484
0xc4090b37eeff584fc48c58e9d2303acca82247dc,9,9,6074.298009321157
0x89e1fc705df24c10b4b83cfef2ae0f0d9ae8387f,2,2,6071.381804543937
0xda99f4f2fe926b90f07f5f4eb0ce773f7173c6a0,1,1,6069.02578739302
0xbefdaf0d0e12e72a71484d72425ff741174462d8,3,3,6062.223938077417
0xbc9b75563e8df1dc761589444103342ec582cc29,7,7,6061.614426352857
0x98f90bfc702ec548d21b5a566a4df6853e2890d4,31,31,6059.35773318669
0x7e3d694a81ec15e56a4fea19f3bc841afe462b41,2,2,6056.061639242517
0xfe9021a8b264aa8368fe7a667abe9dc2ce09a692,19,19,6049.46143826176
0x6d3835560bd69c094db31f4a471fb947eae93179,6,6,6047.964028255847
0x8107fca5494375fc743a9fc4d4844353a1af3d94,13,13,6043.757956557959
0xd689726b6dc31d3f8619399de9d7cc9e9d4042d4,14,14,6035.963190919823
0xfc0ea12381ad3da252b8ceeee8656a81c400000a,8,8,6032.969308031256
0xae71b6f8fd1186da4bdaa2ba8d32edeb25fcc339,23,23,6031.904887488492
0x65f53f9edf81b6b4b2a7d40c3ca56054d4c93b9a,17,17,6031.366609973927
0x8b1a45eeb54c7ec9b93780b7ef56f5e629b5bb00,12,12,6023.385384265468
0x2139bad88a696254529ac22bf20c12ab8c08c3db,2,2,6021.710226084912
0x788f0399b9f012926e255d9f22ceea845b8f7a32,6,6,6018.433300890856
0xc28100c2be3da6bf6eda0b4747391d02af352f80,7,7,6011.5434469579
0x382b39c8002d517e94998981cd8a6c136f0bd7bf,1,1,6008.548437099999
0xec463d09996253ae012e17545682e5914c4f73c2,47,47,6004.221299471413
0xe72fa7b3d7c7d988f889a6d5df9f7ff9032d1afb,4,4,5997.5221123424135
0xd0487c9cfca7854d2751098e3b91266dc169b973,32,32,5978.827273763354
0x0648f8e88dbeea37ae967e8621818785cc324140,2,2,5964.318221017684
0x9297ad9868c397bcdc67ff73a6598a983a9c409a,4,4,5955.108359560208
0xe7f843b733bfd80ed28fc9053dcedf677b80ee34,6,6,5944.194292387545
0xe3baa96ad46457d9e6cdd4e32abc11e2c124ec49,14,14,5941.2456765275365
0x8192d5254284a14d85a58def7cef5b91bf247cd9,8,8,5927.505486489309
0xe10bab94fdffc98097f96e293024a21239a70e4f,3,3,5924.3328573
0x913f0d0db0c9e701e4380d165eca0527a969f2e5,11,11,5924.133593325688
0x5c0a350566a8335a68bbbfdd2a36f4727a8d357a,20,20,5909.667041433307
0xc88ac988a655b91b70def427c8778b4d43f2048d,3,3,5909.64164179679
0x6ffd814bbdd0c7d0ab4050030f2536ec7ae6b0ba,4,4,5907.482700931451
0x0a25d1b54479e6059ef85b02277c7e5059011cd0,3,3,5900.829697281909
0x636ec0c5ee3ae41c74feda0ffb591273a1be049d,17,17,5899.418285488949
0xb87b5cb00c8263a64e5cd51e777be3f6e65643ad,2,2,5898.31314291354
0x4e1e260e571196531b6ef6586e6ec4a37f8753e3,2,2,5895.734043543953
0x6c5eb0359f104c956c11dbb7910ee777b544e332,25,25,5893.858077056191
0xc3b4acd01c91e813d49332f11c0ec294c76104fa,2,2,5890.982120605381
0xd04715386b1a40bb7afc6719ce685e0548c6e928,8,8,5885.6097768972295
0x704ad8d95c12d7fea531738faa94402725acb035,6,6,5875.744044371379
0x13028e6b95520ad16898396667d1e52cb5e550ac,4,4,5869.136383300086
0x83695f776f5c8de31690e8a54e242a4567ba7a4b,4,4,5865.482848700665
0x66efd2782455305f2976c476e85903918386b67b,26,26,5857.082727262061
0xae3dfc1170993310f2d84f4fb4d1aad05daca703,37,37,5856.801097745978
0x80e9c48ec41af7a0ed6cf4f3ac979f3538021608,2,2,5853.3199447844845
0x0c3e544d6f8515cee66809d283926db74c4f147e,10,10,5845.843558857087
0x983b92ea1f0a20844466f3e4bb988c1de145293e,11,11,5845.552643075762
0x69c7bd26512f52bf6f76fab834140d13dda673ca,14,14,5838.147898112651
0xd29db5d4b0039fff1eb122da6bb28d777731e993,2,2,5830.179212608987
0xa360d69cc07f57a7d79512527ce89042ce9f0786,6,6,5829.301812000001
0x91cddc29e54bcaf986e9a30f29d20d91fad06463,5,5,5826.805472880742
0xbd7908e528341bb69006f9d9524f94b65385d891,5,5,5824.843612129491
0x37d00e9a2dad7086725643211c380fd5e300028b,25,25,5820.88828967422
0x3ccd9739f514ebf43d44aaef215c3f2e6764d25b,5,5,5815.417867670944
0x93fecaedd85fbd04ef409e357e73d7e744d487ae,3,3,5788.9741357467
0xfd4e006b8fcdb699aa5393b53a9660747cdb46ca,16,16,5765.013200000001
0x5fb71b76a6725a5021fed3766478199804c21da8,8,8,5758.688939319343
0x3868276fd6d822f0e5d1aa0588a6284670646be5,4,4,5753.958312104632
0x30ab2f9b800c55cf8cc3df0ca9edf9f59981d1ac,11,11,5752.27695883321
0xc648c14624b3a6260ae3e4be5418a4c17add56a0,3,3,5748.872290284828
0x69df8c4f9fce9b0b9923cc997e9c8d5c53c4df7d,21,21,5744.2338729815665
0x126057c719542b9c370c60f568b1abb0517e3052,8,8,5740.625610421915
0x7c19e1fdebba17f8ca0d6e23b959d5730c405cf7,5,5,5740.558016
0x6b8a011b3716cc18beac98b6e55ae2b5cd9b3bed,73,73,5739.9431647629535
0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,6,6,5732.7502425836465
0xdd6e1a4e35d307497da8d5d4052173410951b3d5,71,71,5730.088024530304
0xd87ba6cd4b672ad4e2456ff93c8185f6f8d7adef,3,3,5724.777918245418
0x7948548e3bf65a435413c05e818c61b3e673ae63,11,11,5723.721488314745
0xcb38579647f6b700e967a1dd62db10bfa43c9b2d,16,16,5722.96885283181
0x270250af8569d4ff712aaebc2f5971a824249fa7,5,5,5706.486518997938
0x990b635cebfff33f39d19a15710af34f0b69272f,18,18,5684.202895056933
0x16588709ca8f7b84829b43cc1c5cb7e84a321b16,3,3,5676.027351893855
0xfd438bd2118e4ae20a6135f6f5b82b72193afc2a,2,2,5671.396127220512
0x43ed1776d320f8644230f6fc765e96b36f7e8cd9,2,2,5670.37889932285
0xe4c2dc9b556d45c683617b117e458d7fa91bdd1d,74,74,5669.439634520084
0xa952b43a46f7a6439f7083673b75d462e49658fc,20,20,5668.416329333664
0x4180fb46be2e2f9d4a94b9abd69242d08e722b60,2,2,5659.6092160089665
0xeecb57110c77a1cb7766bf77958094e63e0242be,7,7,5655.07635847624
0x7736b5006d90d5d5c0ee8148f1ea07ef82ab1677,5,5,5648.472564468194
0x414b921124fef91c812a51300dc3a39abafbf899,10,10,5646.851791836371
0xc8ea9ae5f14dc052137ad4acb172b5758a921767,4,4,5646.378181783378
0x77aa13b4614caf041342dcae858860cf47d8a0c2,12,12,5643.571951252537
0xf56d08221b5942c428acc5de8f78489a97fc5599,2,2,5613.088836922892
0xa2fb7ef382a4ca0ef1f0c1f9dbcea613853181ee,3,3,5610.069340802816
0x1d91389b2aa45c388c4d02eb39a7726d02a71d18,6,6,5609.33984968305
0xdd71f5e002143d34ea24696600bc4d82b904fafa,5,5,5607.793496210324
0xb0e5737c4522b2ecfec4cc6209a9cd0a324eea16,1,1,5604.181057906077
0x50a90c4045224af6dfc2a9bfddd0076a02c58340,30,30,5599.820359217644
0xd864d6ab092d528690a2b36eb0e9b64fc0edf5bf,7,7,5591.493039999999
0x24f0144a41208b7d17530afc866f5b9306d0d984,21,21,5590.643985877998
0x8d132e304d697dbec65fc41fdab9cf6404e0dd1c,14,14,5588.688205963244
0xacd093a3e09e3d46b990e28f0b1b9f138a9c9770,19,19,5577.865961137992
0xbb3a72ac6a30cab98206a8e6d143c61c9780d403,15,15,5573.9354393401045
0xc6e40537215c1e041616478d8cfe312b1847b997,5,5,5572.432308296552
0x281df7fc89294c84afa2a21ffee8f6807f9c9226,29,29,5570.073271444255
0xe40f64d9926c5c514a0cba558a7543152925e9ba,5,5,5567.71622276112
0x32d9259e6792b2150fd50395d971864647fa27b2,5,5,5565.210752568863
0xa64a46fad9c12958ba6b1a563fca6c47173485d9,7,7,5564.0367645234
0x53e79ef1cf6ac0cdf6f1743c3be3ad48fa3c5657,41,5,5563.948666337247
0x08312208119e2e30d503fd975ceb7aef14235831,6,6,5558.747912059769
0xb0f41d2fdfa49e2189ad89721c8f9f8ea3f87a46,8,8,5548.182173039417
0xfddae907f5213a87cab7ce6f518f0a42baab339f,21,21,5543.379955540126
0xa7f0027ba800201579923190fc8cc116cc41bd32,2,2,5538.82955
0x127452f3f9cdc0389b0bf59ce6131aa3bd763598,5,4,5534.077456775635
0xf232d640a5700724748464ba8bd8bed21db609a6,23,23,5531.53036598076
0x7fc17518028da9dc5e4dcf0f46b5d129a8ef66d8,12,12,5528.378797495401
0xaa84f6bf97918f67467ecfaeb3e8b5b1c1cc7e88,1,1,5525.6043500000005
0x8979a3ef9d540480342ac0f56e9d4c88807b1cba,7,7,5525.53091359786
0x0c90a945c9126d3151b4e5ab3a4f6989ca4f288c,56,56,5524.169518662796
0xe72377ae353edc1d07f6c0be34969a481d030d19,2,1,5524.003491854687
0x5fe5ac9ab6b91041b95807b739637b0bcab2b2ab,27,27,5520.50933714025
0xb40ec8062518c52151b9c524c131a08e48543ce0,27,27,5519.370677294429
0x924412f177fbd9be4f355310b33e7761de161acc,1,1,5513.188819271926
0x5fcc980f941a957e09a1265223aeed78328a0936,4,4,5509.419046250718
0x3bd6e44e0a6d8e41129279ecb8758e37bdd16769,2,2,5505.315336226254
0xdf26c1c5b74aedba04dc3728b386f1b3ebf0eeea,19,19,5496.990038254387
0xa0f4fb3c06be98c4b26e409767935bd51c022e8c,29,29,5482.46084567041
0x6d7824c5b5b385d1dd8d56c543a0be2eaf140974,17,17,5480.657042824204
0x26aca53e261a18537b84e7cba5c96774e5d99878,10,10,5457.19352255353
0xeacadc656c9394fb09af25aebc0897fdffe484a1,6,6,5452.3397873548
0x3654aafd6fea91a1e25baa1c44e4c2c7935ff3f1,14,14,5446.175718765508
0xe07bcfa74b17e3b1b4048fd14dc21c876930f521,7,7,5439.262018974866
0x7773027043fcf6fc40e93f74e9c0fcefc45ead4a,8,8,5430.823940643497
0x86bc978f00422ec5cc11cc7ca1a40574430cc5e6,6,6,5422.6980552163905
0x14739ff9bf136155dcd5603d771a66102985d162,8,8,5420.609105170085
0x9baeef47ee2f7e6b41986eea8d2d60af8896fe16,3,3,5419.362802061381
0xcf7e21b96a7dae8e1663b5a266fd812cbe973e70,4,4,5416.854192025525
0x9f23fb66db114ba8351258b97c3dc6afac1552bf,2,2,5411.180954929873
0x21c0ed119d1d50595bc75c73937d6c2a935f1569,8,8,5406.9203151819365
0x256ad58156557605274b3392f8bfe05e1e4fca8a,10,10,5406.518629726561
0xe3a7bb15ce98b284f9c8c46f5b1a01ba7fafe3eb,2,2,5404.717123298509
0x6a6f7f76365ee8f9a5fd332af95106ee3a9b2d32,30,30,5400.105153373972
0x9caa1db2a36e9f2a06d6fbfe520f0cdc4cdb19c3,2,2,5395.993418959273
0x69d75670981e66d8856ee1d16c0f9e9341cd6758,7,7,5395.02430703
0x3df6bb62348d786a50b635b638ff99d850f98211,2,2,5390.9013708864295
0x9a13867048e01c663ce8ce2fe0cdae69ff9f35e3,8,8,5389.5958733069
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,7,7,5387.19168243381
0x36708b774e902cd86ab0970b0f0cfb6c41dc8fb5,15,15,5380.061561901132
0xfde0a0f36cb869e58094d20f9283eea9e3f22300,4,4,5379.264729144188
0x94ef4adeec2766107e1c479b3a598e4057d11ceb,7,7,5374.794965320127
0x624dc7ec6a2dfed3e6d0b0b86221fce66826e542,3,3,5370.45537516942
0xd2cc51adf50ff9f774c42fc492ece81cb8c98c46,14,14,5369.853660185951
0xd45afa3649e57a961c001b935ded1c79d81a9d23,1,1,5361.573705970437
0xa0126670330da96753a2ac3ee822febdfd9e4a85,24,24,5359.299899591886
0x1e79d6529f271876d202cbb216b856165d862353,10,10,5357.2719846594355
0x53cce50d77f4e18c8bb633dd1c2fbe99e0fb71be,10,10,5354.176563419613
0xa4c13470da60e81f15d304d071a9e1168605a6e0,6,6,5348.89356257408
0xbe44e5dd67276f53b2aca540b4ed32c84ed0e7b3,5,5,5346.42813546394
0xc64518df38f4fda631f6341e5eee096cc80fb6fa,17,17,5346.339926323176
0x8574336b78ab55fc86b570cdb8e1f354a8c237bd,46,46,5344.530780530757
0xf4ad61db72f114be877e87d62dc5e7bd52df4d9b,3,3,5337.156003827753
0x1c647cb82c4aceaff363598f45a7ad82bcafe021,9,9,5336.402873642412
0x0e938217eb28074fd20b53f3bd5f8e30ef4f5346,30,30,5334.910541948663
0x19a573b228468f3bf917389f4e2d4f2997610f71,15,15,5332.951989644468
0x8e8a11c19b6b929329a6b9f782aed5aef11c3516,2,2,5330.578671610758
0x9fe17234db85a33ba87a3914f42930aa12fb8d80,8,8,5327.608562
0x32acceb837c8f58e6052c1e235f7cd407cb07d5c,18,18,5325.251435259691
0x6ce16724d9e9f929bdc0e00bc8c1f7b47f3be7b2,15,15,5323.013574003091
0xc58ee0cc6f876a6d822be5f56d645a60d27db99a,14,14,5321.943323556303
0x8ed26a97ca17ae8f652f182091475ffa9b07b084,17,17,5313.809652228259
0xe7f70c26ac86cc6c512c9d2d84496ecdb8d2b744,30,30,5302.082330082087
0x92830974acce4a2a3b4f535b40e87931f111a491,4,4,5299.918943850204
0xc3f6672522af5f83e613d8f1ff3532448ae69152,7,7,5298.503129954737
0xc424ce529f21fd0c65a27192454f011fe44e5262,7,7,5298.220296703749
0xae86823aee17589f7159c48196848d396047d16d,10,10,5295.021025851411
0x10ca8e43278e981af54b7b63f21815119d009228,8,8,5291.3938
0xd4292615a8e9edc07cba49c1a9cbb93b873a181e,6,6,5289.58429878726
0x058eeaf7d0b5f208fb244ecfefd4a053fa9e951f,2,2,5288.078301943298
0x98c58833efb950291a2f13978291d9b18c754404,3,3,5281.866430399642
0x5ee84bed805df225ee23aec4160cc0bfcf1bd892,3,3,5280.438359210214
0xe2dde6136596b14a236ce2c4de5dc17a6c1c2f07,3,3,5274.165895692734
0x42b363888394c09a908f650044a791156c277b8e,1,1,5271.453125294238
0x05c218a5ce511559593822e491ef57a578000009,9,9,5246.475576371181
0x8fedca1b2aa38dd751bf4cb329d2a1fc5b26e8f2,4,4,5236.6387549100655
0x41b536722c014a577f06a4bb0dfa08bf0b8f5e87,7,7,5235.8593419129575
0x02688e2f9cb4f753cf1b02212be685985745cc71,4,4,5229.272797666046
0x0e7eda128b8c6053d603ce27ddda1b3722d43540,1,1,5221.776284887764
0x118dc484f3120da5f28e2152109bcfe81e5c438a,2,2,5219.838741025017
0x346d0390e18b241ef51cb5a080e2bfb2ddf8e5e0,24,24,5214.959229681428
0xce835212d332ac2615e81bd010936409255dc8e7,6,6,5213.694012572108
0x3805bf699bd26740ba5ea0dd21ad64d0b66072f8,8,8,5207.270898368634
0x0854952196899057fdc2b9060ba914c4a3dd9ad4,5,5,5196.812877132737
0x5707b9e160d9679a1d64a1a2556614656e10229b,5,5,5195.660809
0xb1eea7462248d21bf2ceb408cde85d399863c6f6,6,6,5183.313409232105
0x15b24d769f640b817cbfdb32f10b752eb95408f4,12,12,5180.941314774825
0xb055103b7633b61518cd806d95beeb2d4cd217e7,23,23,5178.1292284736
0x265aeff17e99124c3d7c22fa111fbc54817156a9,4,4,5169.867899070872
0x482e596263e3c8735e6c2b394d2f933ca8fa937a,1,1,5157.160057087156
0xacd6bb0e29fcb71d0b2dc0724bf45576ebb4d762,6,6,5153.800736
0xaaa2bb0212ec7190dc7142cd730173b0a788ec31,4,4,5150.601276836996
0x12d92d69c6de36d972e2c1046e615b7f53bf9c8e,4,4,5149.547963565767
0x9aac67deef711d438ad711ae495b8cb43a6ee1a8,3,3,5148.188207344804
0xbec1d597d8926cbad8d750f798eddc1b11266323,8,8,5141.0580020879315
0x8dd09873a1c712a9e0a986df78cbb307f82ee760,56,56,5140.684336453889
0x190570d9a38df7988721d0cfc58c248679a6df3e,7,7,5135.905027731398
0x6c032d49b71d957dd782cc38eb443328883dd9d4,7,7,5128.8087983207515
0x645524239af0e49ffb0b61d8e5646f8e3b57e322,19,19,5125.198949385338
0x28ea6d47ed0d8256fe8ed225867c59ea5aee51de,1,1,5104.432623973669
0x9f09afaafd73be409385a322df2bce214bcda197,30,30,5100.151539580008
0x564f8ce91bb85da83e8a5c34e7b1905d3d4a252a,12,12,5099.303147092188
0xb5bc14180239253628d6700c9f3ec5125aa9cd9d,4,4,5098.92609666625
0x5667c06ebb0ea16bdfc81e6d2884afe6015e674e,4,4,5094.916883754699
0xfce0e7c07512128ba3fb155ffbe2b322b4bd1231,11,11,5091.618777072704
0x9c7ed68b00dc4f45243b07ce71a54a86e8f8fcbb,6,6,5086.3969050933465
0x4b2cde9effaa15999010e66da016b2b2c949f747,13,13,5084.947683289918
0xbb9a2397cf70e54e8eda2db083f790d0681b0388,2,2,5084.42002092117
0x28cb039a66f3a7cd499cdc7adc463083c66e7834,8,8,5076.984191178325
0x76967a96afe8c17f15e6981cf86c773c40e52062,4,4,5075.732538666409
0xc2b0f2a7f736d3b908bdde8608177c8fc28c1690,10,10,5058.6719872170415
0xbbd41e991066174438c41f639b53f4795ce3b523,3,3,5057.25
0x8a85f9384c37ecc64d33c37e490d7b4e5951cb59,3,3,5056.253006080861
0xd56361c30ea045e13b179f5cd6f797577cda54d6,1,1,5053.388161305138
0xfef5d6b6ba8079e28f5e864a32d0b75e5b8b8a33,5,5,5047.977976955991
0x1becf1ac50f31c3441181563f9d350ddf72a2bfa,15,15,5046.898182117271
0x8faf35b504cb42d84eaf304a8b956d6c8bc096a9,2,2,5043.519223882744
0x7268aeb817a60f3b505e022f7c83ad36e4ec4db8,18,18,5037.7954684840815
0x994211c90ea74e54b88b0808b75eaeaadefe5515,5,5,5034.489463967251
0xa2bbbb953b95922434e7e95446d46e0b983aaf27,1,1,5008.543242056849
0xa6e7ce59d62ac67585415a4afb5f48a0227eb877,1,1,5003.037691657473
0x5533b61d314f7faf87df530de362f457a342ec1e,5,5,5000.000395047707
0xc59ebbb86f2be7c56f791cee6290d8a20439d45f,1,1,4999.511999999999
0x3510e96226894fabc37d1eb0e3122e33791da225,1,1,4999.11349283733
0x602bcdf1cc1f0f1a16e3199ffee2f7b775bd8f07,8,8,4990.892966643511
0xa136c702c3ad7252ee32ef48007b7c6d68cd88e3,3,3,4989.053989656999
0xc2f48de8c217dc7a4dfea9288bbbbbb98e5eace3,9,9,4988.276699837125
0x18bbe20f81bdcb340325e28a6ee6bb426b7ccbc1,5,5,4986.095825329565
0x2c43f2ea71189c0972562c85211bcc2fa2079644,10,10,4985.666430320938
0x522515377346b685840fe7d472fe790fd71c47b5,54,54,4983.5090265288
0x705b225512b610ed861bfdb3c6620d8714ac9905,16,16,4982.361854020529
0x383e7acd889bf57b0d79a584009cb570534ab518,1,1,4973.0803637496665
0xfffae4a0f4ac251f4705717cd24cadccc9f33e06,3,3,4971.918234040308
0x5bacb4114ad2d448e79addef121714b74d67faec,1,1,4970.954076203509
0x6586a83c31c525e158162d9eb9f22ff783e4b521,1,1,4968.905581399281
0xc4b186b57d584262dd73bea4b702805a408c8b20,4,4,4968.136589003643
0xcced7381fa8a0b43fe12cba468aeec2895252979,32,32,4966.502649153014
0xa5928b6895534ea981dfd5c2178d919a9029e248,6,6,4964.652483087823
0xdad8bccfc4b5fd68e26da0ac34cee693f2b442b9,8,8,4959.755600952712
0xe80ec3bddf7bd927da342a4a65d2496cd035e053,1,1,4958.488164871009
0xe476ae87e337875bfb6635212e77807b81b5badf,4,4,4955.925500664642
0x733c11d0621b2c6f9d647dbe14c638007f58e626,9,9,4954.2732207649515
0x30bc873193466dc59fc08159460c49f26f609795,6,6,4947.58784905801
0x00000000ede6d8d217c60f93191c060747324bca,1,1,4938.975833415692
0x8b64e4a8b6642759947f791e31ce43db2adde471,3,3,4938.013436410088
0xc59ed0c01a5730ce63176e05d2eb099efd1b8ca9,3,3,4933.474122546017
0xca4c28c2aabf88ae80a234052d3fa4dc16ecab43,5,5,4930.724091965241
0x588d6588730b7b58cb27fddb8e1dee3f512bf759,13,13,4929.864473809674
0x4e0924d3a751be199c426d52fb1f2337fa96f736,16,16,4926.409268405046
0x50c01865df8dfa8bace6949c2fd13e4e01ce3701,6,6,4922.4819243020165
0xea7952fac7ff6e997d895c1566599b86b91444c0,15,15,4921.837635645476
0x4765aa201b3c457742e93a329a9719e1d129acd4,12,12,4920.341292859871
0x742c15d71ea7444964bc39b0ed729b3729adc361,35,35,4919.970338147424
0x07042c9bed32cd05f1870245d2c970f22bba2167,29,29,4915.3696622246125
